ID,Name,Capital,Buy Motivation,Resell Motivation,Loyalty,KrpytoLove,Daytime,Musicians Per Session,Credit History,NFT Wallet,
3346875,Ing. Canan Sontag,9836.15,0.0044243,0.00579967,0.0902052,1,7,8,-13 -8 -13 -2 -9 -3 -15 -7 -10 -11 -8 -5 -9 -15 -0 -9 -13 -5 -5 -5 -7 -10 -2 ,23: 1952466 6826628 2334534 6760008 3095396 8805767 6202049 8322472 9863143 4559694 3683540 9077785 7912696 1245082 9906999 9827334 8639500 2207330 5961636 2195784 1814545 1742846 3596991 ,
6780033,Janina Winkler,9612.2,0.0078936,0.00480717,0.014099,1,13,15,-5 -3 -8 -10 -8 -10 -13 -8 -7 -19 -14 -2 -14 -14 -19 -6 -11 -16 -9 -8 -13 -1 -7 -5 -6 -19 -7 -13 -6 -10 -19 -9 -19 -2 -5 -6 -8 -8 -18 -5 ,40: 3772205 8845843 7803206 1716318 7396043 8292218 4692092 8596020 2924201 6051399 1595291 9392296 5355821 1578981 5875793 8001113 3638276 2368519 4155957 6512056 4581384 9931075 7253912 8438757 8149105 6755680 5453147 9695731 3711393 3401232 9121435 1190194 4995819 9235680 9979924 4920844 6035179 5343997 3890202 4887937 ,
7593331,Uta Hermann-Ritter,9770.26,0.00243291,0.00695575,0.138359,0,10,7,-8.8 -9.9 -7.7 -4.4 -16.5 -6.6 -17.6 -8.8 -6.6 -14.3 -12.1 -15.4 -19.8 -9.9 -8.8 -9.9 -17.6 -8.8 ,18: 3611789 8790582 3659503 3335633 3800489 5183819 9393654 8932980 1896262 6633812 1407243 7507080 5009988 7429810 3815428 8533250 9814839 8699541 ,
9943086,Prof. Ildiko Stahr,9690.8,0.00709075,0.00622877,0.164658,1,20,21,-9 -9 -9 -14 -6 -12 -0 -8 -13 -10 -19 -18 -9 -1 -10 -2 -3 -9 -5 -11 -5 -7 -11 -4 -19 -15 -8 -18 -10 -15 -10 -9 -11 ,33: 6495942 8050199 3695576 4214141 8352905 6482391 7543560 3588625 6328681 4089578 5522451 7184130 2792620 2330034 8494053 3198121 3507242 1967053 1139929 8931689 9016116 1362768 9446324 5027080 2417748 5329556 5289088 1451504 5775695 8158272 4388859 9154074 2440528 ,
3462190,Frau Lea Schinke B.A.,9717.68,0.00405704,0.00409281,0.0648846,1,12,13,-6 -5 -13 -8 -3 -11 -19 -7 -17 -8 -13 -5 -15 -8 -9 -11 -4 -16 -10 -6 -5 -8 -11 -6 -6 -17 -6 -16 -5 -11 ,30: 1074766 6228363 6252722 9393884 7827176 8852554 1636650 8337791 7159869 2330992 9067618 5812071 9102331 2679745 7923322 4342138 2719083 1764051 5364325 1043960 9838814 6800870 3215575 6636071 6070685 6749709 7924563 2335434 4374837 7992437 ,
7813901,Gesche Stey,9887.18,0.00443775,0.00118944,0.102488,1,19,28,-0 -14 -11 -8 -3 -3 -9 -6 -1 -10 -9 -12 -7 ,13: 9839662 9373208 6312126 7681497 5630847 1053188 6531611 5049499 8466199 6573168 2962379 8475894 8700285 ,
6374430,Dipl.-Ing. Heinz-Gerd Bärer,9915.74,0.00275269,0.00250629,0.00616277,1,13,21,-2 -8 -18 -11 -11 -6 -8 -8 -19 -8 ,10: 2767581 9686761 6648646 9396011 5577722 1539973 6632507 1540014 2721139 8776542 ,
8556208,Johannes Bauer B.Sc.,9440.98,0.00870064,0.00338446,0.0832028,0,16,3,-12.1 -8.8 -19.8 -16.5 -7.7 -11 -9.9 -11 -12.1 -22 -9.9 -9.9 -9.9 -9.9 -19.8 -9.9 -9.9 -8.8 -9.9 -6.6 -5.5 -1.1 -13.2 -12.1 -8.8 -9.9 -9.9 -6.6 -12.1 -18.7 -2.2 -7.7 -12.1 -13.2 -23.1 -11 -3.3 -9.9 -9.9 -8.8 -9.9 -16.5 -1.1 -15.4 -15.4 -19.8 -19.8 -15.4 -12.1 -15.4 -12.1 ,51: 7812179 8968451 5163946 3264284 3093968 3992452 1329599 2198980 2306818 4298654 6652828 9393509 4927819 4277526 2461817 6263245 6889464 5213303 5815888 1463218 3554302 6502226 9129113 8763582 7068087 7992148 3189797 2232986 2509287 3225412 4743009 9035119 8724789 1681086 1128019 2889484 8311341 6651472 3860861 7975315 2446202 4362581 4391384 3761439 3503126 1198115 5876763 9845838 2860309 7128664 4181878 ,
8353517,Silva Wilms,9710.11,0.00387839,0.00722968,0.194292,0,23,21,-20.9 -3.3 -8.8 -9.9 -16.5 -13.2 -11 -4.4 -12.1 -6.6 -11 -12.1 -16.5 -9.9 -5.5 -7.7 -17.6 -12.1 -14.3 -12.1 -9.9 -9.9 -9.9 -8.8 -12.1 -6.6 ,26: 2327103 1206020 7029648 7174846 1788103 3659045 9625570 2801700 7213659 8966155 7382957 7780712 9330510 6337511 9028422 3993324 7391541 6153665 4761533 1900602 1452235 8857578 1345890 2796563 4195043 3921143 ,
9682158,Univ.Prof. Gotthard Hiller B.Sc.,9517.34,0.00734782,0.00478457,0.0429393,0,16,0,-1.1 -15.4 -8.8 -16.5 -15.4 -20.9 -2.2 -6.6 -15.4 -6.6 -9.9 -8.8 -15.4 -19.8 -4.4 -2.2 -19.8 -19.8 -9.9 -9.9 -14.3 -11 -20.9 -12.1 -18.7 -9.9 -9.9 -14.3 -2.2 -7.7 -6.6 -6.6 -3.3 -15.4 -22 -8.8 -9.9 -14.3 -14.3 -0 ,40: 8072922 5056312 3462588 3277783 2632211 2012607 6323781 6528134 9990196 5220418 4236958 8835398 3736863 9137814 3360298 2129472 2595416 9436326 2890207 5180483 2254145 4517337 8802484 7311577 6394752 5707129 5764918 9292216 7905111 1161243 7951453 2338364 3823335 4505053 2816166 4904011 9303381 1486185 9481528 9719568 ,
6332064,Ivo Hartung,9664.55,0.00526253,0.00692249,0.0858238,0,8,8,-18.7 -8.8 -6.6 -13.2 -15.4 -9.9 -7.7 -22 -5.5 -4.4 -15.4 -17.6 -12.1 -2.2 -22 -13.2 -16.5 -8.8 -20.9 -8.8 -9.9 -8.8 -6.6 -8.8 -9.9 -8.8 -9.9 -5.5 ,28: 1611696 8202623 3076483 6829710 2527802 1673136 4039267 9116988 5979211 6229955 5273089 7071998 9705299 5850630 6957606 7948662 7079841 8308916 7859740 6794870 6000817 9954795 8714259 7490727 5336679 3242010 5995282 4301135 ,
7490015,Frau Telse Girschner,9788.43,0.00348934,0.00197245,0.0522212,0,19,11,-16.5 -13.2 -0 -8.8 -14.3 -9.9 -4.4 -9.9 -19.8 -2.2 -2.2 -9.9 -6.6 -15.4 -11 -12.1 -27.5 -2.2 -20.9 -15.4 ,20: 5846060 8293023 1349948 8961624 8407138 4573961 2499343 8275743 3200372 1509153 3644450 7120446 9720378 2019304 4435069 6148633 4728512 7753646 5692539 3198054 ,
1504308,Prof. Hans Dieter Mälzer B.A.,9601.17,0.00710295,0.00775232,0.00559299,0,12,11,-11 -9.9 -19.8 -6.6 -15.4 -9.9 -5.5 -8.8 -9.9 -19.8 -13.2 -12.1 -17.6 -14.3 -11 -20.9 -9.9 -23.1 -0 -7.7 -27.5 -7.7 -7.7 -11 -15.4 -6.6 -9.9 -3.3 -12.1 -14.3 -6.6 -8.8 -19.8 -6.6 ,34: 2164575 3071268 1875072 1437176 3855837 9527720 4355381 3556159 6730483 7485698 8830360 9557623 5290139 9952565 5789305 4459804 6999690 1570211 1932138 4898205 2138814 5921465 1074653 3711529 3110315 9662077 3016327 4794340 1512491 7643144 6142941 4712024 4419321 1914944 ,
1290490,Irena Huhn,9521.22,0.00971013,0.006348,0.0791826,1,13,27,-11 -14 -4 -6 -9 -7 -13 -7 -14 -13 -9 -6 -10 -9 -7 -5 -4 -19 -13 -10 -15 -11 -18 -9 -8 -15 -5 -14 -2 -4 -13 -2 -9 -6 -17 -5 -8 -6 -5 -18 -6 -11 -10 -4 -11 -16 -12 -2 -8 -5 -5 -17 -4 ,53: 3272293 8808054 2539279 6594202 8273637 1333228 9461048 5919640 8519536 6096617 2588090 5020364 3723480 4304953 9574102 9870722 3649185 3960266 2026967 4763458 8486551 6217266 3303455 9525177 5742601 2524589 9674569 1584579 7152899 8948822 7859946 8964363 1241543 8845270 4380032 8159043 4366691 3278224 5090955 4758794 2441752 2700307 9874771 2911299 7498825 9044197 4704790 5843030 7786449 6527168 8782959 5330807 9815573 ,
6721098,Selma Kallert-Ullrich,9906.22,0.00206763,0.00935531,0.0492117,1,13,38,-13 -25 -5 -11 -15 -8 -6 -8 -12 -14 ,10: 4939031 5629007 8401511 8009981 2135107 5002506 9540621 1173607 2673133 8428377 ,
1231200,Sükrü Mülichen,9754.6,0.00377983,0.00943231,0.0628197,1,11,27,-17 -18 -4 -8 -4 -8 -7 -9 -13 -7 -6 -9 -10 -18 -12 -10 -13 -9 -19 -8 -14 -17 -3 -9 ,24: 7540194 3985090 7846048 6869923 2979999 2157739 4027535 6016979 4913717 3336119 3898984 8908798 4351987 7263378 6348047 8292206 9314947 5778724 3550127 6603244 9585011 1283244 5333072 4937022 ,
3694560,Dipl.-Ing. Dagmar Mies,9649.96,0.00598203,0.00410515,0.100944,0,16,12,-6.6 -9.9 -3.3 -2.2 -13.2 -4.4 -17.6 -5.5 -22 -17.6 -23.1 -11 -5.5 -12.1 -12.1 -5.5 -12.1 -11 -14.3 -9.9 -4.4 -9.9 -9.9 -27.5 -11 -2.2 -3.3 -3.3 -17.6 -19.8 -14.3 -7.7 -15.4 ,33: 4119862 1040958 2953982 8354613 3702345 7828690 8220209 3404156 7163831 7601144 8066438 4740544 1931176 1463041 6044349 9363840 9496785 4012200 9346160 7260555 5544544 7632821 2283984 6185549 2598611 5457367 9773173 4013781 5169129 2690023 6814706 4302363 9000961 ,
3339924,Hakan Linke,9924.6,0.00248919,0.00742264,0.166347,1,15,13,-9 -8 -8 -4 -9 -11 -5 -9 -4 -15 ,10: 7730464 4921057 2675465 7389661 9421138 3564334 8431668 4071460 9299161 5182663 ,
3801039,Boris Trubin,9654.29,0.00685537,0.0058195,0.0622349,1,15,21,-5 -0 -6 -20 -19 -8 -7 -10 -4 -14 -2 -10 -10 -18 -9 -8 -13 -8 -10 -10 -0 -14 -13 -3 -19 -9 -6 -7 -6 -9 -8 -6 ,32: 7507944 5036021 6735024 1432429 6002104 1386827 9116416 1385255 1345046 2132026 4050509 7969401 4425692 4771676 8690632 2196054 7745026 3984400 6295687 2887293 9617522 7963147 5503949 4270620 8638069 9523956 7596209 7037750 9757025 1322142 2194498 5726966 ,
9849851,Ing. André Scheel MBA.,9966.49,0.000944571,0.00331378,0.0936218,0,9,26,-11 -6.6 -11 -6.6 -3.3 -9.9 -13.2 -2.2 ,8: 3775305 6865239 6002823 8138049 7605462 7088393 5206062 7206864 ,
8609255,Evi Wähner-Scheuermann,9765.14,0.0041247,0.0083363,0.174635,0,19,22,-19.8 -15.4 -6.6 -4.4 -12.1 -8.8 -4.4 -4.4 -5.5 -17.6 -2.2 -11 -2.2 -8.8 -6.6 -17.6 -14.3 -15.4 -5.5 -11 -5.5 -20.9 -12.1 -19.8 ,24: 8391983 9692534 7278308 4745862 9834171 2708889 2716912 8683871 3652860 1908332 6126531 1730219 2483586 8139781 5752756 1024218 3308992 8880313 9082405 9292541 2457242 5967186 9682380 3633084 ,
6515257,Maria-Theresia Hornig,9915.98,0.00137011,0.00564734,0.0442282,1,17,3,-8 -15 -8 -5 -2 -2 -10 -17 ,8: 4004591 3092725 8253301 6382167 4843922 2577948 2153721 1917573 ,
1160790,Klaus-Jürgen Röhricht,9873.15,0.00192108,0.00258823,0.0515058,0,19,16,-2.2 -14.3 -11 -6.6 -8.8 -1.1 -14.3 -3.3 -6.6 -3.3 -19.8 -12.1 ,12: 4355983 9068564 2900502 3975589 6784273 4809662 5840777 7552739 5608582 6514653 1567250 1420628 ,
2907684,Ignaz Krebs,9795.82,0.00271521,0.00410923,0.145326,0,10,23,-9.9 -3.3 -27.5 -14.3 -1.1 -9.9 -14.3 -9.9 -6.6 -11 -16.5 -9.9 -5.5 -18.7 -15.4 -23.1 -15.4 -11 -9.9 -12.1 ,20: 2490715 3325088 3972656 3831673 6328017 2524425 1173895 7379486 4865994 2281293 5408991 9980523 2327227 7491654 4234996 6532350 3078032 3805233 5954138 6216632 ,
9996196,Janina Schäfer MBA.,9660.1,0.00541567,0.00707694,0.0371172,1,16,25,-10 -16 -11 -16 -2 -6 -10 -2 -20 -9 -10 -13 -5 -8 -14 -10 -4 -19 -10 -9 -9 -8 -18 -6 -8 -4 -10 -3 -14 -19 -14 -15 -11 -8 ,34: 5443549 4695684 9855897 2681712 3707029 5382005 4390064 8655854 9748561 4193548 4313970 7771070 5470009 2451993 2106013 5321081 2154891 2036224 8157295 7991864 5871085 1426451 7042316 6252773 2742531 8895820 9394396 8032151 7887787 7344206 1350019 3291722 8657334 4363536 ,
5633024,Prof. Dora Junk B.A.,9813.94,0.00313291,0.00133034,0.161905,1,18,11,-9 -9 -16 -9 -3 -9 -9 -9 -14 -8 -10 -16 -13 -14 -10 -5 -14 ,17: 1258740 1582819 4297405 4010738 2734135 8474141 2888671 3187177 9203936 4477053 2457768 8876954 6379398 3599821 3293521 5337781 8199782 ,
6521797,Jasmin Graf,9989.81,0.000996802,0.0026714,0.176792,1,19,12,-11 -13 -6 -2 -3 ,5: 9549511 6451572 2678793 6142005 7516423 ,
5401600,Lorenzo Schönland,9962.29,0.000408099,0.00564312,0.126028,0,12,10,-15.4 -14.3 ,2: 1650100 1625496 ,
2657729,Rouven Ackermann,9852.71,0.00497689,0.00470163,0.177574,0,15,10,-17.6 -16.5 -6.6 -7.7 -7.7 -6.6 -12.1 -15.4 -19.8 -9.9 -2.2 -8.8 -9.9 -4.4 -19.8 -5.5 -19.8 ,17: 2612890 5330133 7829494 1831572 2733553 3767032 9921146 2707573 9392188 4861889 3697446 8168624 2271609 9143403 1171951 9498882 2253267 ,
5409790,Frau Lea Schinke B.A.,9948.21,0.00122064,4.29328e-05,0.137574,1,16,27,-5 -9 -12 -6 -20 -2 -12 -1 ,8: 7976837 3518284 3240814 6745797 3323050 4546873 4762384 6453851 ,
7821743,Lorenzo Schönland,9904.3,0.00101407,0.00396312,0.0973654,0,10,39,-3.3 -8.8 -15.4 -5.5 -13.2 -14.3 -11 -4.4 ,8: 9818685 5204360 5372475 6204132 2622551 9292395 5209417 9993750 ,
1692375,Vincenzo Klingelhöfer,9683.49,0.00732237,0.00918903,0.0486725,1,16,10,-9 -15 -13 -13 -11 -14 -25 -6 -9 -6 -8 -0 -14 -5 -7 -8 -6 -9 -6 -11 -16 -4 -9 -14 -6 -9 -8 -10 -5 -5 -13 -15 -7 -6 -13 ,35: 3205866 3775521 7154776 1779440 9114941 2127076 4422098 2724992 3611320 5860637 8343183 4664995 6904164 2706847 2627311 4148461 5260719 4114730 1098744 7513668 9311460 6320070 8261223 3470245 1348704 9845786 1077425 6241927 6441063 8892413 8555461 7123948 4538817 5889205 4549271 ,
1742006,Herr Joerg Sorgatz,9897.73,0.0018547,0.00428716,0.110413,0,17,14,-3.3 -15.4 -20.9 -2.2 -13.2 -8.8 -9.9 -8.8 -9.9 ,9: 5597084 2641195 3699792 1594865 5025885 5481848 1121282 2282437 4232262 ,
7709386,Herr Heinz-Willi Kusch,9670.63,0.00522058,0.0021731,0.102009,0,17,13,-15.4 -8.8 -6.6 -7.7 -9.9 -4.4 -23.1 -15.4 -14.3 -6.6 -9.9 -7.7 -9.9 -8.8 -11 -8.8 -0 -18.7 -19.8 -11 -6.6 -14.3 -9.9 -19.8 -14.3 -18.7 -19.8 -11 -8.8 -8.8 -6.6 -8.8 ,32: 1132276 6812627 7702547 3067178 5028430 1178586 7140879 7894250 9984796 5488383 5450855 1741790 2727980 8558268 5547480 2682821 3482350 7807636 9621424 2465964 1778806 8184667 7805653 3511175 3425123 7547347 5125313 7722937 1759229 3737610 1721724 6680161 ,
8220052,Maria-Theresia Hornig,9569.59,0.00784238,0.00590413,0.139437,0,19,11,-12.1 -15.4 -17.6 -3.3 -9.9 -16.5 -9.9 -5.5 -27.5 -5.5 -17.6 -6.6 -0 -15.4 -6.6 -11 -6.6 -15.4 -11 -5.5 -9.9 -11 -3.3 -5.5 -12.1 -8.8 -7.7 -5.5 -9.9 -8.8 -6.6 -8.8 -15.4 -4.4 -14.3 -5.5 -16.5 -19.8 -2.2 -9.9 -15.4 -7.7 -6.6 -14.3 -7.7 ,45: 9517699 9451401 9008908 4520248 2787404 5668281 8159820 4904705 2404700 9471133 7273235 2523945 1237177 3854894 8825124 3326329 8107588 3586759 7001869 9894120 1989992 7175969 9594873 7030538 3683823 1038496 5204462 2416526 6851447 6226003 1156993 8518579 1959695 8070560 9741122 5680810 9140093 8951386 1808869 6714504 6578123 2831915 1868640 3124387 4876571 ,
2993832,Zlatko Caspar-Mosemann,9599.59,0.00699235,0.00220667,0.120417,1,16,29,-9 -6 -6 -14 -11 -13 -2 -15 -9 -3 -9 -10 -11 -10 -9 -10 -10 -4 -11 -6 -8 -9 -13 -5 -9 -8 -3 -9 -11 -8 -11 -19 -6 -12 -17 -10 -10 -14 -13 -5 -19 ,41: 7331350 4903679 7096095 8695627 1725163 4339540 3149659 9340049 5763753 9339558 5497859 7429397 9294220 6216126 3371119 1281385 5796584 8968342 9529099 3634011 2002416 8725704 4031728 3125424 6260841 4093623 9026814 5256888 3419981 7256695 4923861 9626780 8750243 1962821 3970249 8749351 2419196 9852013 1195860 8117078 9560382 ,
2932378,Katy Scholz MBA.,9762.55,0.00482604,0.00538251,0.002712,0,12,5,-15.4 -8.8 -5.5 -1.1 -14.3 -0 -6.6 -16.5 -7.7 -6.6 -16.5 -17.6 -13.2 -9.9 -9.9 -6.6 -0 -1.1 -6.6 -14.3 -12.1 -11 -13.2 -9.9 -14.3 -18.7 ,26: 3873213 3752993 7758697 5997914 3104896 3533180 4871903 7122182 5975385 6239197 8383329 1292851 5261547 2747449 2181707 5929597 2453504 8017256 9420165 5908193 4208328 1679330 1185341 2449691 6597360 7773998 ,
5193911,Ing. Paula Dobes MBA.,9919.04,0.0021746,0.00313452,0.122469,0,20,24,-7.7 -4.4 -20.9 -12.1 -7.7 -5.5 -27.5 -5.5 -9.9 -11 ,10: 3675515 8504045 7548556 8847321 5085961 7426099 8713733 1838505 4271799 8289852 ,
2224907,Herr Anthony Stumpf,9587.42,0.00666969,0.00837486,0.0270042,0,16,11,-14.3 -9.9 -20.9 -14.3 -12.1 -6.6 -17.6 -14.3 -15.4 -6.6 -11 -20.9 -9.9 -11 -5.5 -20.9 -9.9 -13.2 -8.8 -8.8 -12.1 -19.8 -12.1 -12.1 -13.2 -7.7 -9.9 -12.1 -14.3 -16.5 -8.8 -9.9 -3.3 ,33: 4775555 4605366 7415032 2010150 5307766 7598402 2323459 6638667 7532588 2948715 2709875 8344344 7114408 7560816 4925901 5133914 7512836 8791197 9073990 3454563 1196445 3739871 5980823 4852218 9343576 6459006 5462197 1659047 6201098 9855874 1362120 1347282 8768356 ,
4957020,Selma Kallert-Ullrich,9680.31,0.00653944,0.00496929,0.095254,0,19,45,-4.4 -27.5 -12.1 -7.7 -16.5 -6.6 -11 -9.9 -12.1 -8.8 -27.5 -8.8 -14.3 -2.2 -12.1 -6.6 -5.5 -6.6 -11 -6.6 -17.6 -14.3 -15.4 -13.2 -9.9 -4.4 -7.7 -14.3 ,28: 7349248 2552234 2997652 6470241 4941280 9411299 1512699 5438645 6916050 2979509 8836767 5493806 9718270 3967538 6325570 9369406 6839791 3994953 6529386 8961115 7631567 6254450 8873089 9401639 4951754 1965264 5983010 6745871 ,
8921253,Paul-Gerhard Boucsein,9930.24,0.00138867,0.00528553,0.0265063,1,13,22,-8 -6 -14 -6 -10 -1 -7 ,7: 8951869 5569065 8005477 4753468 3804752 6125391 9284892 ,
7799730,Ing. Jolanta Ruppert,9668.71,0.00602267,0.00410281,0.078513,0,13,36,-14.3 -9.9 -11 -14.3 -9.9 -12.1 -15.4 -18.7 -9.9 -1.1 -8.8 -9.9 -11 -0 -15.4 -8.8 -18.7 -8.8 -9.9 -6.6 -6.6 -9.9 -5.5 -23.1 -17.6 -7.7 -16.5 -8.8 -20.9 -2.2 ,30: 5724646 5375525 3968358 2721953 6816701 5751414 7951393 7763056 4334931 3315502 2607470 6667398 1482449 9646027 4454157 2454899 5103162 3275432 7636566 2627908 1672608 5480695 8997768 8504849 5988290 6764703 8274311 3453183 4675796 8225238 ,
4702704,Karlheinz Nette,9960.23,0.00253737,0.00459153,0.0648598,0,14,41,-15.4 -11 -9.9 -9.9 -3.3 -17.6 ,6: 1549918 9092765 4268353 4802931 1763324 4881582 ,
6269577,Kordula Bolzmann,9837.91,0.00503755,0.00597165,0.054147,1,14,11,-3 -6 -13 -9 -8 -8 -8 -1 -0 -3 -14 -5 -3 -5 -7 -19 -8 -6 -9 -20 -5 ,21: 1872529 9765942 9965744 5178762 2441031 8492300 4309310 3763000 3997221 7715049 8274203 2222117 9123314 6052961 1184039 8568883 8653020 6617228 4829594 3554329 3073463 ,
1198500,Bianca Lorch-Hentschel,9772.79,0.00311551,0.00237956,0.0526005,0,11,21,-9.9 -20.9 -9.9 -8.8 -9.9 -6.6 -9.9 -14.3 -4.4 -19.8 -12.1 -12.1 -11 -12.1 -11 -8.8 -4.4 -9.9 -6.6 ,19: 7520168 5761060 3344426 5712248 6399376 3115937 1372451 2730027 2845429 2584257 4830905 9440389 6851196 7085593 8619168 4008344 1407673 3410970 4377623 ,
1601761,Elma Fliegner-Tintzmann,9867.06,0.00210648,0.00694748,0.135165,1,22,15,-7 -16 -16 -6 -13 -14 -5 -18 -11 -9 -5 -0 -9 ,13: 6508856 7994418 7548495 4906185 8691008 6457076 1404750 6317154 7542563 5940886 2451003 4055361 6347189 ,
9261539,Hans-Wolfgang Schmidtke,9787.77,0.00401254,0.00530035,0.0497772,1,17,26,-9 -6 -8 -6 -5 -9 -10 -19 -3 -14 -9 -5 -2 -15 -4 -8 -20 -9 -9 -6 -11 -10 -11 ,23: 1640651 9584997 5282575 4745134 1005895 3185642 6653383 7252244 5922231 2643350 2052706 7292702 3077937 3622997 8507387 9147688 6020914 9589531 5456557 6926325 4878747 9237934 2715503 ,
1688929,Olav Käster B.Sc.,9698.97,0.00527589,0.00613498,0.119849,1,18,12,-8 -13 -14 -19 -6 -19 -14 -4 -6 -9 -5 -12 -13 -5 -12 -15 -9 -8 -10 -2 -13 -20 -9 -9 -9 -5 -21 -9 -5 -10 -10 -9 -9 ,33: 1679319 2414291 4085247 3740920 3101527 4797827 2841988 1917984 4511494 6728553 7086110 7471357 3946871 7895047 4701969 1878069 1190638 7239792 4316055 1297294 1121176 7978441 4787067 9721861 9698488 6229206 6995321 2679582 6758040 6157953 1670791 3400895 3406136 ,
7731222,Prof. Ortrun Preiß B.Sc.,9798.56,0.0041278,0.000845478,0.0583313,0,20,18,-3.3 -9.9 -12.1 -15.4 -14.3 -7.7 -6.6 -6.6 -1.1 -27.5 -9.9 -5.5 -9.9 -6.6 -11 -12.1 -8.8 -20.9 -12.1 -8.8 -8.8 ,21: 5679435 7770903 1637442 9745040 7047765 6533481 2756955 8116392 9412864 9475050 9283298 5934500 3653066 5397127 4814276 2086479 9238649 9166990 4877768 2626192 6616417 ,
5399609,Katy Scholz MBA.,9767.58,0.00453659,0.00366783,0.0711288,1,6,20,-6 -13 -11 -5 -20 -10 -3 -11 -8 -3 -5 -5 -19 -13 -0 -14 -9 -11 -10 -2 -9 -0 -12 -16 -9 -14 -8 -7 ,28: 8308607 3377821 9176945 3946145 2142754 9638189 1272920 4576588 1370147 5997401 9797043 7984536 5414084 8428325 6215219 9104645 7319624 9853139 8773393 4238988 2977731 7109942 9088353 2404967 2178875 3372705 3585020 2878438 ,
8483271,Tülay Mude,9434.91,0.0112893,0.00127002,0.0997283,1,13,35,-9 -9 -25 -6 -9 -9 -8 -6 -5 -4 -5 -1 -9 -8 -17 -7 -7 -6 -11 -8 -0 -21 -6 -11 -7 -8 -12 -11 -6 -11 -9 -13 -8 -16 -6 -7 -19 -8 -0 -25 -6 -14 -2 -9 -7 -13 -9 -14 -10 -9 -5 -9 -19 -9 -13 -5 -16 -6 -9 -2 -9 -12 ,62: 8805098 3868791 8642775 4898175 9460308 3833990 2681830 5713345 3627462 4697512 1177543 1446460 9029741 4435417 3281969 1138422 3720374 7343520 3841639 1160659 2936405 5962720 3656521 3069829 5678061 4396314 4316697 1017749 5091226 2769802 1647901 2546218 9072277 9230069 8468300 1487528 8684574 5265114 6781221 9263107 7042350 5704883 4721097 4848718 2017068 8637528 2598810 6236478 9157585 5687364 8254121 5508299 6096361 8252926 9706653 1288227 8191256 2042350 4587541 4014162 6163538 5719264 ,
2900193,Dr. Markus Röhrdanz,9397.65,0.0117293,0.00685417,0.0805364,0,19,18,-11 -13.2 -3.3 -8.8 -12.1 -11 -9.9 -7.7 -12.1 -3.3 -12.1 -8.8 -0 -6.6 -2.2 -20.9 -15.4 -5.5 -9.9 -9.9 -19.8 -9.9 -17.6 -17.6 -15.4 -2.2 -9.9 -9.9 -12.1 -8.8 -12.1 -11 -14.3 -16.5 -9.9 -7.7 -11 -13.2 -3.3 -16.5 -6.6 -12.1 -5.5 -11 -6.6 -9.9 -5.5 -12.1 -11 -13.2 -7.7 -8.8 -8.8 -6.6 -8.8 -9.9 -14.3 -5.5 -3.3 ,59: 5866918 2210183 3905006 8216755 6408686 2075755 7816797 4287619 1856592 3676625 7060685 3249403 2630095 5680626 8761849 8975099 4246232 5938902 6140982 5152525 1352778 3792721 8235009 2148182 3871289 7831334 8745319 5656362 2081065 7459790 5963751 5334356 3630080 3320835 3903951 3740949 4943413 6316368 2315102 9281590 7184904 8855898 2089772 9135004 2994464 6843767 3981217 5890861 7597252 2363110 6128214 8854767 4443472 3475284 5041535 9434788 3777118 5298180 7394996 ,
3368054,Edelgard Carsten,9890.78,0.0028907,0.00488775,0.0437792,1,15,29,-11 -14 -18 -7 -10 -11 -3 -9 -14 -8 -5 -3 -2 -1 -13 -7 -5 -6 ,18: 6941812 6131114 3398533 8696367 8802778 5287237 1314360 4449180 6892635 9878765 5114132 3194257 3660428 3600851 6206261 1637456 4404608 4911965 ,
2528317,Jutta Schönland-Reuter,9922.06,0.00115859,0.00575633,0.099416,1,8,1,-15 -12 -17 -5 -9 -6 -9 -9 ,8: 7378419 2910913 5079669 6033580 2827615 5455615 1119686 5209581 ,
8882221,Sebastiano Birnbaum,9934.01,0.000691414,0.00404727,0.096585,1,20,39,-12 -8 -1 -10 -7 -6 -7 -11 ,8: 2644238 4957830 9969387 8403127 7313298 6855009 6860346 2377032 ,
4185704,Ignaz Krebs,9908.83,0.00100833,0.00124126,0.16848,1,13,24,-9 -5 -13 -14 -10 -10 ,6: 5900326 1467748 9067115 8476076 9233396 2367442 ,
5080882,Anne-Marie Reising-Conradi,9780.98,0.0048671,0.00279109,0.091611,1,21,7,-15 -13 -15 -9 -9 -10 -9 -10 -21 -8 -16 -8 -9 -10 -3 -10 -9 -4 -14 -16 -12 -0 ,22: 8277481 1228310 2329557 4670136 7032755 5041600 8280470 5675486 1041910 8020160 6327820 6819876 4969486 1338595 3405987 1667472 1088166 8400960 5809646 6943135 9162325 3202069 ,
3037551,Albert Renner-Schottin,9930.76,0.00162059,0.00319556,0.0392751,1,1,26,-7 -6 -16 -8 -19 -6 ,6: 2438957 2404475 3312264 8286522 8313640 3974573 ,
2894293,Ing. Paula Dobes MBA.,9985.48,0.000727576,0.00568003,0.00507384,0,16,4,-13.2 -22 ,2: 5504180 9176543 ,
