ID,Name,Capital,Buy Motivation,Resell Motivation,Loyalty,KrpytoLove,Daytime,Musicians Per Session,Credit History,NFT Wallet,
3814723,Tülay Mude,9981.59,0.00201187,0.00677301,0.0713635,1,10,24,,0: ,
5547773,Herwig Ditschlerin-Roskoth,9937.56,0.00119249,0.00248552,0.164654,0,0,29,,0: ,
7048788,Kathi Etzold,10012.9,0.00173851,0.00212023,0.114476,0,16,7,,0: ,
9272471,Rolf Gröttner B.Eng.,9977.38,0.00627967,0.00327593,0.183458,0,13,14,,0: ,
1700278,Herr Hans-Josef Barth,9999.91,0.00785907,0.00220389,0.0492432,1,17,21,,0: ,
3970417,Silva Wilms,10016,0.00479691,0.00709475,0.226062,0,17,13,,0: ,
9856531,Reinhard Löffler-Bolzmann,9975.37,0.000481928,0.00344811,0.126905,0,6,22,,0: ,
1473739,Ivo Hartung,9995.38,0.00440517,0.00523405,0.0924071,0,13,9,,0: ,
9692002,Mareile Lachmann,10003.6,0.0153632,0.00890146,0.148718,1,16,31,,0: ,
5986304,Tomislav Boucsein,9997.66,0.00429635,0.00503404,0.200564,1,15,13,,0: ,
8436313,Alexa Gorlitz,9996.58,0.00490003,0.00355577,0.0826119,0,14,29,,0: ,
9417021,Prof. Dora Junk B.A.,9990.61,0.00104781,0.00503169,0.129936,0,17,31,,0: ,
2825180,Univ.Prof. Gotthard Hiller B.Sc.,10013.1,0.000422344,0.00520578,0.0512017,1,17,20,,0: ,
9376182,Prof. Tina Löchel B.Eng.,10018.7,0.015231,0.00570097,0.1673,1,17,15,,0: ,
3447989,Ing. Paula Dobes MBA.,9989.29,0.0112864,0.00629509,0.108797,0,16,28,,0: ,
1960216,Sören Geißler,9996.44,0.000267883,0.00490479,0.0984219,0,17,13,,0: ,
7184699,Prof. Gert Schenk,9985.74,0.00216141,0.00903727,0.0361114,1,15,14,,0: ,
9709949,Frau Telse Girschner,9981.21,0.00317926,0.00565903,0.186388,0,12,24,,0: ,
2788885,Herr Rocco Matthäi B.Sc.,10012.5,0.00464203,0.0072343,0.0840297,0,17,12,,0: ,
3701624,Sigurd Geißler,10006.5,0.00586047,0.00384275,0.140651,0,13,20,,0: ,
5153238,Matteo Heinz,10001.8,0.0104311,0.00715627,0.132968,1,20,28,,0: ,
4334376,Frau Nevenka Hoffmann,9973.06,0.00274794,0.00688149,0.145107,1,16,22,,0: ,
7572450,Ingried Sauer,10009.4,0.000547557,0.0056554,0.260946,1,21,22,,0: ,
6719532,Edwin Eberhardt,9982.61,0.00809644,0.00396985,0.108281,0,11,25,,0: ,
5671249,Albert Renner-Schottin,10007.6,0.00144571,0.0031568,0.0390301,0,23,18,,0: ,
5109199,Dr. Sibylla Höfig,9990.39,0.00133073,0.00306645,0.0869256,0,15,34,,0: ,
7677342,Claudius Zorbach,9999.14,0.00131675,0.0111619,0.145849,1,23,18,,0: ,
6257213,Nermin Seifert,9995.89,0.00217249,0.00472033,0.026,1,13,20,,0: ,
5967051,Nikolaos Drewes,9996.16,0.00307568,0.00706284,0.0651895,1,19,16,,0: ,
7803022,Dr. Remo Hamann,9986.7,0.00460242,0.00519665,0.065025,1,10,15,,0: ,
2924860,Ruth Ortmann MBA.,9995.86,0.000382937,0.00374714,0.139843,1,16,12,,0: ,
6330516,Herr Hans-Josef Barth,10015.6,0.00962872,0.00537595,0.0747904,0,16,20,,0: ,
6089956,Gerd Löffler,9997.1,0.00299391,0.00133253,0.094182,1,22,24,,0: ,
6050247,Prof. Elfriede Niemeier B.Eng.,10035.9,0.00309192,0.00436914,0.135009,0,12,8,,0: ,
6503296,Ing. Ralf Schinke,10013.3,0.00590011,0.00353222,0.136122,1,18,25,,0: ,
7252570,Nicolai Dowerg,9979.78,0.000664156,0.00789028,0.127153,0,17,8,,0: ,
7864377,Ingried Sauer,10004.3,0.004633,0.00608426,0.0890204,1,14,25,,0: ,
3751455,Bianca Lorch-Hentschel,10000.8,0.00567167,0.0012301,0.0276454,1,12,39,,0: ,
8578474,Erik Johann,10010.9,0.000645032,0.00653864,0.147556,0,16,13,,0: ,
3340527,Virginia Etzler,9998.95,0.000866322,0.00555053,0.14366,0,12,25,,0: ,
2465937,Sigurd Geißler,9988.76,0.00139469,0.00135613,0.0624657,1,16,22,,0: ,
8918524,Vito Geisel-Heidrich,10015.6,0.00489854,0.00671483,0.0142162,0,20,15,,0: ,
6787145,Univ.Prof. Eckhart Lachmann,9993.78,0.00977024,0.000809954,0.0698775,0,12,20,,0: ,
5173762,Dipl.-Ing. Dagmar Mies,9962.23,0.0018464,0.00423513,0.108492,1,18,26,,0: ,
8350576,Klaus Peter Bohnbach,10009.9,0.00654429,0.00719595,0.121678,1,18,15,,0: ,
5256690,Univ.Prof. Dino Dippel B.Sc.,9972.99,0.0010353,0.00315945,0.116839,0,12,32,,0: ,
9062439,Carolin Ullrich,10000.5,0.00667346,0.000361616,0.135074,0,22,6,,0: ,
5447508,Ben Metz MBA.,9985.85,0.000668787,0.00208659,0.0947021,0,17,23,,0: ,
6142962,Friedrich-Wilhelm Austermühle,9988.49,0.00593197,0.00367858,0.11044,1,15,15,,0: ,
8432386,Dipl.-Ing. Inge Holzapfel B.A.,10002.2,0.00257329,0.00529902,0.0981009,1,17,26,,0: ,
5466346,Ing. André Scheel MBA.,10014.5,0.00454086,0.00580216,0.0684816,1,19,16,,0: ,
5511476,Elma Fliegner-Tintzmann,10017.9,0.000339527,0.0101261,0.0315622,1,17,23,,0: ,
5179360,Ivo Hartung,10007.7,4.78136e-05,0.00884876,0.127756,1,14,41,,0: ,
4608658,Ing. Claus-Dieter Sager,10033.8,0.00702146,0.010799,0.1285,0,14,27,,0: ,
7623223,Harold Gorlitz-Bien,10022.8,0.000351492,0.00598856,0.0209548,1,15,11,,0: ,
5409512,Claudius Zorbach,9984.78,0.00422402,0.00246543,0.154834,1,18,27,,0: ,
3304353,Albert Renner-Schottin,9990.6,0.00157719,0.00665969,0.111045,0,8,13,,0: ,
3123174,Abram Pergande B.Eng.,10020.6,0.000232922,0.00502911,0.00893525,0,10,1,,0: ,
6623542,Edelgard Kensy,10013.1,0.00323079,0.00202979,0.0384052,0,16,29,,0: ,
1490528,Balthasar Säuberlich,10020.7,0.00405849,0.00717771,0.0713528,1,13,31,,0: ,
8139965,Ayse Köhler,9947.94,0.000246873,0.00659309,0.165346,1,16,22,,0: ,
6694008,Univ.Prof. Aloisia Dowerg MBA.,10030,0.00310243,0.00559608,0.12731,0,17,16,,0: ,
5559008,Liesa Säuberlich,10020.8,0.000686124,0.00347987,0.0288494,0,19,26,,0: ,
9535582,Univ.Prof. Emmerich Wende,9986.68,0.00526858,0.00157288,0.195449,0,11,21,,0: ,
8612593,Mareike Trommler B.Eng.,9993.93,0.00294592,0.00440099,0.129249,0,14,37,,0: ,
3023803,Vadim Carsten B.Eng.,9999.13,0.00210154,0.00583472,0.172342,1,21,13,,0: ,
4357156,Sigurd Geißler,9985.14,0.00563631,0.00366539,0.0223068,0,11,30,,0: ,
6590828,Ernst-Dieter Bolander-Müller,10022.8,0.0128257,0.00601672,0.0499621,0,15,11,,0: ,
5731454,Vadim Carsten B.Eng.,10003.6,8.96738e-06,0.00187644,0.109263,1,12,16,,0: ,
1865945,Rüdiger Winkler,9989.69,0.00912906,0.00738399,0.168761,1,11,21,,0: ,
1811288,Dr. German Hartung,10014.5,0.00243106,0.00221251,0.0907699,1,12,22,,0: ,
1504348,Amalie Pruschke,9998.4,0.0073503,0.00365359,0.0770201,0,19,21,,0: ,
5080156,Margareta Weller,10004,0.00224503,0.00378677,0.062826,0,23,12,,0: ,
4443036,Mareile Lachmann,9980.64,0.00932949,0.00339,0.13072,0,9,27,,0: ,
8667007,Dorit Trubin B.A.,9966.37,0.00417894,0.000342559,0.10513,1,12,11,,0: ,
3275358,Liesa Säuberlich,10002,0.000983225,0.0064343,0.206298,0,13,15,,0: ,
1734227,Ing. Canan Sontag,10014.2,0.0034202,0.00195658,0.0993759,1,14,9,,0: ,
7684272,Silva Wilms,9989.98,0.0108401,0.00597612,0.0647439,0,16,15,,0: ,
3432626,Ivo Hartung,10016.2,0.00116444,0.00234676,0.122983,1,1,7,,0: ,
7752436,Hans-Joachim Zänker B.Eng.,9989.19,0.00267698,0.00509248,0.0364708,0,16,35,,0: ,
7982786,Edwin Eberhardt,10011.8,0.00674458,0.000770593,0.0281132,1,9,32,,0: ,
9951329,Herr Hans-Josef Barth,10005.7,0.00272306,0.00443716,0.0812363,0,12,18,,0: ,
8841551,Rouven Ackermann,9969.6,0.00243621,0.00626588,0.0621313,1,10,16,,0: ,
2732322,Gundel Wohlgemut-Martin,10018.3,0.00104472,0.00494598,0.0438454,1,17,34,,0: ,
2166959,Willy Kroker,9988.46,0.000540666,0.00424195,0.137444,0,11,15,,0: ,
9476339,Traude Scholtz,10002.6,0.00369759,0.00822356,0.0968222,1,19,37,,0: ,
3889649,Margareta Weller,10036.3,0.00033083,0.006644,0.0560606,0,21,21,,0: ,
7620253,Thea Hesse B.Eng.,9997.36,0.00236175,0.00531699,0.0879408,0,15,13,,0: ,
5148096,Ryszard Dussen van B.Sc.,9992.06,0.0143938,0.00708226,0.154222,0,17,38,,0: ,
1366074,Wilfriede Misicher,9980.5,0.00766145,0.00372943,0.126036,1,20,36,,0: ,
2721535,Ahmed Hecker MBA.,10036.2,0.00711743,0.00206565,0.093046,1,0,38,,0: ,
5411779,Burkard Seidel B.Sc.,9985.33,0.00350783,0.0101192,0.115892,1,17,28,,0: ,
2859504,Sergio Paffrath,10028.6,0.00206391,0.00476334,0.108666,1,13,24,,0: ,
1249757,Lena Junken-Holsten,9998.18,0.00616483,0.00211224,0.134092,0,20,12,,0: ,
5162966,Frau Nevenka Hoffmann,9952.86,0.00149351,0.00271499,0.0924819,1,19,11,,0: ,
8200665,Roberto Kohl-Hauffer,9991.96,0.00375568,0.00960824,0.0352635,1,0,19,,0: ,
9272242,Sigurd Geißler,9998.22,0.0054703,0.00696943,0.0775492,1,10,18,,0: ,
7660248,Burkhardt Pohl-Eberhardt,9984.08,0.00412046,0.00916868,0.0366561,1,11,24,,0: ,
6473127,Prof. Alf Vogt,10008.6,0.00870276,0.0026351,0.0588684,0,19,34,,0: ,
1881655,Lena Junken-Holsten,10014.9,0.0017791,0.00396081,0.0743628,1,17,19,,0: ,
8714889,Susana Holsten,10001.9,0.00645121,0.00456174,0.148157,1,16,10,,0: ,
6379566,Ryszard Dussen van B.Sc.,10021.1,0.00197355,0.00103491,0.0823447,0,19,21,,0: ,
2697062,Uta Hermann-Ritter,10052.9,0.000761163,0.00544596,0.111397,0,10,30,,0: ,
9011471,Juliane Reuter,9970.12,0.00880584,0.00562131,0.185467,1,11,20,,0: ,
3330833,Rudi Ullrich-Bähr,9956.97,0.00387894,0.00336644,0.128875,1,19,14,,0: ,
2587944,Evangelos Löffler,9986.14,0.00231556,0.00380545,0.137972,1,12,14,,0: ,
3679572,Alexa Geisler-Mosemann,10026.1,0.00151379,0.000785091,0.0695621,1,7,38,,0: ,
5314502,Lidija Dowerg,10027.2,0.000895884,0.00589317,0.163464,1,12,10,,0: ,
7719366,Selim Butte-Nerger,9997.99,0.00148106,0.00520463,0.178006,1,10,21,,0: ,
9161742,Constance Junk MBA.,10009,0.00490198,0.00150786,0.0348511,1,13,26,,0: ,
2153291,Univ.Prof. Gotthard Hiller B.Sc.,9967.69,0.000661046,0.00739784,0.10369,1,15,11,,0: ,
6871591,Swen Atzler,9934.69,0.00625629,0.00720641,0.176394,0,11,14,,0: ,
1881784,Beate Freudenberger,9998.46,0.00617983,0.00138227,0.140944,0,18,30,,0: ,
4684881,Rolf Gröttner B.Eng.,9979.25,0.00319589,0.00409384,0.0760639,0,9,23,,0: ,
2919144,Friedrich-Wilhelm Austermühle,10006.3,0.00375891,0.00513302,0.16423,0,11,33,,0: ,
9742479,Olav Käster B.Sc.,10053.1,0.00542516,0.00353223,0.110342,0,15,6,,0: ,
5711714,Lydia Briemer,10040.1,0.000323294,0.00470778,0.0508031,0,13,32,,0: ,
1833565,Rolf Gröttner B.Eng.,9991.87,0.00161798,0.000306815,0.160249,1,16,0,,0: ,
8748032,Bianca Lorch-Hentschel,10009.5,0.00299219,0.00903533,0.0860024,0,13,20,,0: ,
4084739,Ing. Ulla Matthäi B.Eng.,10004.3,0.00839888,0.00430377,0.152409,1,11,10,,0: ,
8591122,Kristina Juncken MBA.,10021.4,0.000898562,0.00397507,0.0351422,0,2,37,,0: ,
4975792,Anette Paffrath-Löchel,9993.67,0.00963179,0.00478423,0.154582,0,12,34,,0: ,
1295029,Zeljko Mülichen-Löchel,9989.88,0.00271843,0.00643878,0.109059,0,11,18,,0: ,
6402819,Ing. Waltraut Heß B.Eng.,9991.48,0.004758,0.0043374,0.105996,1,1,25,,0: ,
9317864,Ing. Ulla Matthäi B.Eng.,10013.6,0.00146206,0.00572771,0.0237183,0,14,29,,0: ,
3926834,Herr Hans-Josef Barth,10007.2,0.0095564,0.00307939,0.0968714,0,12,23,,0: ,
1170439,Dipl.-Ing. Louise Börner,9964.72,0.000750554,0.00684643,0.0932505,0,17,37,,0: ,
6228464,Erik Johann,9997.39,0.00880009,0.00629045,0.0967276,1,18,3,,0: ,
4069242,Siegrid Döring B.Eng.,10001.4,0.00495683,0.00424121,0.096889,0,0,16,,0: ,
5961991,Ayse Köhler,10013.7,0.00544495,0.00603711,0.0560779,1,20,42,,0: ,
7850455,Ruth Ortmann MBA.,10016.7,0.00915593,0.00575866,0.124122,0,12,14,,0: ,
5775192,Edwin Eberhardt,10030.5,0.00829182,0.00198551,0.104946,1,16,18,,0: ,
3695673,Univ.Prof. Marie-Luise Dussen van,10015.5,0.00317409,0.00815643,0.141291,0,14,31,,0: ,
1817251,Ernst-Dieter Bolander-Müller,10000.7,0.000949271,0.00476176,0.150971,1,19,21,,0: ,
2723570,Damaris Becker,9963.87,0.00283299,0.00711271,0.0150303,0,21,30,,0: ,
2741546,Prof. Lorenzo Werner,9998.81,0.00400005,0.00486742,0.0585698,0,14,16,,0: ,
3981430,Annita Radisch,9998.47,0.0079062,0.00177054,0.156827,0,9,16,,0: ,
4270150,Klaus-Günter Wähner B.Sc.,9997.78,0.0100185,0.00244396,0.0567281,0,18,27,,0: ,
1375079,Herwig Ditschlerin-Roskoth,10005.9,0.00195387,0.00380306,0.101539,0,18,19,,0: ,
7477525,Wilfriede Misicher,10035.6,0.00175753,0.00689145,0.208188,1,18,25,,0: ,
2035110,Sigurd Geißler,10011,0.0086923,0.00668623,0.221971,1,13,22,,0: ,
6700918,Yusuf Pergande-Hecker,10015.6,0.00268932,0.00693945,0.110531,1,8,18,,0: ,
3539410,Johannes Bauer B.Sc.,10005,0.00408207,0.00308097,0.114688,1,16,10,,0: ,
7346785,Chantal Cichorius B.A.,10026.2,0.00772509,0.00185318,0.00612558,0,14,17,,0: ,
7030822,Ryszard Dussen van B.Sc.,10003.7,0.00151564,0.00302067,0.15281,1,16,30,,0: ,
3615283,Sigurd Geißler,9990.95,0.0017495,0.00418741,0.0556142,0,18,28,,0: ,
5220840,Boris Trubin,9982.67,0.00143545,0.00702574,0.129941,1,19,29,,0: ,
3569004,Dieter Jockel-Eckbauer,9995.01,0.000788703,0.00203665,0.10775,0,14,47,,0: ,
3894418,Steve Drub MBA.,10016.1,0.00232714,0.00453682,0.0885026,1,15,17,,0: ,
1925186,Janina Schäfer MBA.,9967.6,0.00505654,0.00318332,0.0793497,1,19,28,,0: ,
2951679,Nuran Neureuther,10035.6,0.000173165,0.00927349,0.178738,1,16,4,,0: ,
1811177,Gesche Stey,9975.87,0.00851399,0.000342698,0.0750205,0,13,8,,0: ,
9987377,Hans-Wolfgang Schmidtke,9994.01,0.00599258,0.00307374,0.155254,1,22,21,,0: ,
8867167,Herr Ernst-August Wagenknecht,9979.45,0.00477412,0.00392829,0.161113,0,17,0,,0: ,
9090324,Zeljko Mülichen-Löchel,9965.05,0.00722774,0.00657523,0.15834,1,16,39,,0: ,
1010191,Constanze Kambs B.A.,9976.01,0.00106648,0.00542711,0.097539,1,14,30,,0: ,
5669270,Janina Schäfer MBA.,10036.5,0.00210262,0.00152584,0.0533281,1,14,3,,0: ,
7189490,Matteo Heinz,9978.29,0.00324952,0.00664845,0.120909,1,15,4,,0: ,
3753555,Univ.Prof. Arnulf Nette,10030.7,0.00248485,0.0102776,0.158839,1,16,12,,0: ,
3282741,Vito Geisel-Heidrich,9994.99,0.00281513,0.00706276,0.21009,0,18,32,,0: ,
5152514,Prof. Hans Dieter Mälzer B.A.,9979.73,0.00706434,0.00249376,0.174513,0,19,24,,0: ,
7586683,Univ.Prof. Dino Dippel B.Sc.,10008.6,0.00412118,0.00395396,0.152446,0,3,19,,0: ,
2283490,Jörgen Bender,9980.75,0.00622468,0.00643534,0.0510925,0,21,26,,0: ,
9506878,Christiane Kaul,9963.58,0.00341426,0.00425315,0.169348,1,16,19,,0: ,
6092970,Frau Lea Schinke B.A.,9986.79,0.000404154,0.00459465,0.0662542,0,15,27,,0: ,
9107485,Univ.Prof. Aloisia Dowerg MBA.,10040.5,0.00384905,0.0080129,0.158501,1,15,12,,0: ,
7064942,Alexa Gorlitz,9987.97,0.003812,0.00100747,0.247005,1,13,27,,0: ,
9532241,Elfi Köster-Finke,9958.73,0.0016508,0.00598735,0.0690353,1,11,33,,0: ,
4912974,Carolin Ullrich,9993.76,0.00383956,0.00853573,0.186476,1,13,25,,0: ,
6934777,Alfred Ritter,9987.9,0.00275921,0.000275143,0.0730715,0,16,11,,0: ,
6607808,Hakan Linke,10007.9,0.00430362,0.00152149,0.149427,1,10,23,,0: ,
9388115,Herwig Ditschlerin-Roskoth,10005.8,0.00569129,0.00454633,0.0535751,0,15,25,,0: ,
9122038,Herr Matthäus Scholtz,10002.5,0.00343322,0.00148441,0.0843998,0,16,20,,0: ,
6038543,Prof. Dora Junk B.A.,10041.3,0.00402689,0.00209633,0.142561,0,20,21,,0: ,
7431664,Frau Lea Schinke B.A.,9976.88,0.004354,0.00148403,0.150014,1,21,16,,0: ,
6039142,Anette Paffrath-Löchel,10009.1,0.00206848,0.00779895,0.166282,1,15,17,,0: ,
8454460,Klaus-Günter Wähner B.Sc.,10020.5,0.00240121,0.00618966,0.0724239,0,17,8,,0: ,
2423187,Ing. Claus-Dieter Sager,9989.98,1.89907e-06,0.00526109,0.0495039,0,17,23,,0: ,
5802765,Ing. Claus-Dieter Sager,10048.5,0.0114643,0.00604491,0.107921,0,21,18,,0: ,
8122454,Carolin Ullrich,9998.24,0.00076174,0.00430611,0.0851737,0,15,10,,0: ,
2991020,Traude Scholtz,10005.7,0.00504552,0.00561157,0.178977,1,10,9,,0: ,
7473318,Gerhard Röhricht,9987.45,0.00316434,0.00640944,0.11879,1,18,24,,0: ,
8307894,Walentina Kohl,9999.07,0.00326672,0.00334835,0.00136268,0,15,26,,0: ,
3621231,Herr Joerg Sorgatz,9972.18,0.00293406,0.0110271,0.0786146,1,20,13,,0: ,
3260569,Silvio Bolnbach,9984.09,0.00291742,0.00557371,0.122435,1,19,17,,0: ,
3161572,Wilfriede Misicher,9987.84,0.0108778,0.00547736,0.113162,1,15,19,,0: ,
1344089,Dr. Markus Röhrdanz,9990.98,0.013164,0.00397772,0.0727717,0,21,18,,0: ,
2397575,Kathi Etzold,9975.08,0.00268653,0.00334073,0.176257,1,14,21,,0: ,
3399611,Elfi Köster-Finke,10002.6,0.00491086,0.0048694,0.11876,1,13,22,,0: ,
1896029,Konstanze Hermann,10005.6,0.00926792,0.00952868,0.0791402,0,11,12,,0: ,
7761660,Vito Geisel-Heidrich,10027.5,0.000183516,0.00125201,0.0534875,0,0,25,,0: ,
2538099,Waltraut Gorlitz,9985.4,0.00421849,0.00566699,0.0782615,1,13,39,,0: ,
2300709,Engelbert Scheibe,10010.2,0.0107135,0.00449779,0.0532277,1,16,23,,0: ,
2602042,Klaus-Jürgen Röhricht,10007.2,0.0056158,0.0055347,0.0921318,1,7,24,,0: ,
1154976,Reinhard Löffler-Bolzmann,9986.23,0.00618743,0.00588861,0.0483169,1,12,9,,0: ,
9063356,Annita Radisch,9994.36,0.00249881,0.000835053,0.0865788,1,22,5,,0: ,
6618143,Torsten Schleich,9971.34,0.00820408,0.00769952,0.127988,0,11,10,,0: ,
9406607,Annita Radisch,9988.44,0.000884611,0.00706777,0.0132668,1,11,31,,0: ,
4960846,Ing. Canan Sontag,10008.5,0.00295095,0.0105076,0.139049,1,16,20,,0: ,
6213313,Constance Junk MBA.,10001.2,0.00538328,0.00738359,0.150648,0,13,19,,0: ,
6498395,Ing. Isabel Rädel,10011.4,0.00801433,0.00533696,0.174765,0,20,35,,0: ,
4389502,Dr. Luis Tröst B.A.,9959.59,0.0063927,0.00596288,0.0479986,0,16,36,,0: ,
6305655,Miodrag Berger B.Sc.,9994.06,0.00397685,0.00649761,0.0353535,0,16,12,,0: ,
5395899,Diether Otto,9982.03,0.00475707,0.00244753,0.0403693,1,20,30,,0: ,
4090315,Alfred Ritter,9972.56,0.00338699,0.00108204,0.186075,1,14,17,,0: ,
8702406,Lissi Ruppert,9972.31,0.000759689,0.003613,0.0982259,0,6,28,,0: ,
6357752,Edwin Eberhardt,10012.6,0.00100119,0.00410564,0.109975,1,12,9,,0: ,
5304152,Hans Georg Stolze,9975.62,0.00697204,0.00818962,0.107599,0,16,14,,0: ,
1322860,Ignaz Krebs,9987.68,0.0037082,0.00539496,0.142516,1,14,32,,0: ,
3869694,Miodrag Berger B.Sc.,10042.9,7.91941e-05,0.00598224,0.1104,0,6,26,,0: ,
3233927,Univ.Prof. Gotthard Hiller B.Sc.,10000.2,0.00377814,0.00293282,0.219797,0,11,30,,0: ,
9266226,Annita Radisch,10001.6,9.84993e-05,0.00389412,0.21014,1,21,2,,0: ,
6058883,Hans-Herbert Adler,10022.4,0.000302729,0.00451775,0.0987655,1,17,22,,0: ,
6918035,Sigurd Geißler,9984.39,0.00691613,0.00521884,0.221613,1,6,28,,0: ,
3006041,Alicia Graf,9992.57,0.00321104,0.0024426,0.0350064,1,15,19,,0: ,
9571390,Hans Georg Stolze,10009.9,0.00539059,0.00583169,0.0663997,0,13,17,,0: ,
6836332,Dipl.-Ing. Evamaria Mülichen B.Eng.,10003.2,0.00172325,0.00471722,0.133194,0,12,29,,0: ,
3442573,Liesa Säuberlich,9974.79,0.0056184,0.00482496,0.144474,1,15,16,,0: ,
1619542,Hans Georg Stolze,9955.21,0.00215943,0.00175371,0.101879,1,16,23,,0: ,
1067931,Ing. Dan Löwer,10030.6,0.00518281,0.00691753,0.0903687,1,11,10,,0: ,
9745705,Klaus-Günter Wähner B.Sc.,10027,0.000536934,0.00572349,0.132165,1,15,13,,0: ,
7582701,Herr Ekkehart Ziegert B.A.,10019.9,0.0011079,0.00755864,0.0957826,1,18,16,,0: ,
7102105,Ivo Hartung,9988.26,0.00536183,0.00755575,0.0148487,0,15,37,,0: ,
5725536,Alida Bruder,10019.3,0.00295223,0.00338972,0.0923651,1,13,31,,0: ,
8424275,Ignaz Krebs,10011.3,0.0099053,0.0062787,0.0632087,0,18,16,,0: ,
7947161,Dipl.-Ing. Catherine Ullmann,10009.9,0.00307007,0.0050202,0.156971,0,0,28,,0: ,
4186964,Roberto Kohl-Hauffer,10004,0.0029105,0.00336811,0.131161,0,11,21,,0: ,
2120494,Herr Hans Dieter Anders,10018.7,0.00303493,0.00650103,0.0779378,1,18,31,,0: ,
6773136,Paola Junk,9975.14,0.00387861,0.00308047,0.0716976,1,19,0,,0: ,
2053757,Olav Käster B.Sc.,10014.1,0.00342013,0.00365432,0.175527,1,15,40,,0: ,
6050102,Jörgen Bender,10004,0.0012944,0.00658593,0.138266,0,10,20,,0: ,
4838348,Siegrid Flantz,9981.14,0.00646593,0.00725108,0.0933473,0,18,14,,0: ,
7242910,Kati Kusch,9990.73,0.00410935,0.00341282,0.091848,1,9,11,,0: ,
4067857,Dipl.-Ing. Evamaria Mülichen B.Eng.,10027.7,0.00654188,0.00491571,0.168478,1,11,29,,0: ,
7316784,Konstanze Hermann,9981,0.00191711,0.00735892,0.140012,1,16,30,,0: ,
6915673,Mareile Lachmann,10023.2,0.0042521,0.000795597,0.193827,1,21,17,,0: ,
4216404,Lina Tschentscher,10008.8,0.0022032,0.0059088,0.076386,1,11,23,,0: ,
8662726,Zlatko Caspar-Mosemann,9998.6,0.00373944,0.00834352,0.196211,0,11,33,,0: ,
2174567,Wendelin Krein,9986.18,0.00778859,0.000626967,0.0478365,1,13,15,,0: ,
1506620,Janina Schäfer MBA.,10013.6,0.00461731,0.00821143,0.0408368,1,13,37,,0: ,
3239224,Mehmet Hövel,9998.67,0.003123,0.00219788,0.088396,0,23,31,,0: ,
1255000,Frau Margarethe Täsche,9999.65,0.00153802,0.00542794,0.0162277,0,17,32,,0: ,
1541504,Univ.Prof. Susanna Staude,9976,0.00394868,0.00710102,0.0974391,0,19,28,,0: ,
2567707,Bernard Müller,9996.39,0.00391603,0.00133008,0.127429,0,15,12,,0: ,
9183315,Aribert Trapp B.Eng.,10010.3,0.00300154,0.00843381,0.09268,1,18,19,,0: ,
9040195,Torsten Schleich,9994.44,0.00530957,0.00327937,0.13456,1,16,31,,0: ,
6884916,Siegrid Flantz,10034.7,0.00569781,0.00643533,0.211942,1,12,27,,0: ,
4066118,Selma Kallert-Ullrich,9993.01,0.00489607,0.00480743,0.162092,1,8,20,,0: ,
1420411,Aleksandr Nerger,10018.9,0.00256425,0.00500109,0.0845186,1,13,35,,0: ,
9478099,Ing. Sarah Paffrath B.A.,9978.5,0.00870236,0.00538313,0.087532,0,15,25,,0: ,
2331018,Johannes Bauer B.Sc.,10013.7,0.000819528,0.00148199,0.0626172,0,20,17,,0: ,
7630171,Herr Ernst-August Wagenknecht,10038.5,0.00647939,0.00508518,0.0858508,1,11,27,,0: ,
1609105,Dipl.-Ing. Catherine Ullmann,9983.08,0.00723754,0.00368293,0.0597468,1,16,10,,0: ,
3042219,Univ.Prof. Eckhart Lachmann,9991.88,0.00370607,0.00647268,0.138198,1,21,2,,0: ,
2749894,Evi Wähner-Scheuermann,10010.4,0.000348205,0.00304284,0.12158,1,23,13,,0: ,
9198486,Vito Geisel-Heidrich,9981.65,0.00210809,0.000909239,0.0857994,1,14,19,,0: ,
9700696,Siegrun Stumpf,10002,0.00498678,0.000689901,0.131507,1,11,1,,0: ,
3988063,Dipl.-Ing. Dörthe Römer,10009.6,0.000475702,0.00619294,0.0593274,0,18,24,,0: ,
7067634,Wendelin Krein,10033,0.00596414,0.00366343,0.00478359,0,19,19,,0: ,
8795141,Carolin Ullrich,9991.22,0.00231024,0.00302584,0.143764,0,16,20,,0: ,
7690777,Virginia Etzler,10012.7,0.00303206,0.0062343,0.135059,0,6,35,,0: ,
2882190,Aribert Trapp B.Eng.,9983.15,0.00415339,0.00744128,0.109116,1,15,17,,0: ,
4827643,Tabea Süßebier,9988.45,0.0055975,0.006166,0.157952,1,16,17,,0: ,
1506298,Univ.Prof. Jochen Gutknecht B.Sc.,10015.3,0.000103716,0.0056919,0.14341,1,10,10,,0: ,
2850900,Friedrich-Wilhelm Hahn B.A.,9990.7,0.00167854,0.00293031,0.0567088,0,15,15,,0: ,
5318170,Gerhard Röhricht,10001.7,0.00679524,0.00394809,0.0888868,0,21,26,,0: ,
7463226,Rudolf Rosenow,9961.35,0.00105711,0.00763994,0.0547487,1,17,19,,0: ,
7476557,Waltraut Gorlitz,9976.12,0.00375379,0.00589279,0.0615251,0,21,7,,0: ,
2648113,Carolin Ullrich,10012,0.00146317,0.00764746,0.0672806,1,16,25,,0: ,
5040990,Janina Schäfer MBA.,9954.37,0.00328462,0.00390551,0.126662,1,19,29,,0: ,
